node_id,name,original_name,former_name,jurisdiction,jurisdiction_description,company_type,address,internal_id,incorporation_date,inactivation_date,struck_off_date,dorm_date,status,service_provider,ibcRUC,country_codes,countries,sourceID,valid_until
10094265,BROCK INTERNATIONAL LTD.,BROCK INTERNATIONAL LTD.,,BVI,British Virgin Islands,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,545992,02-JAN-2002,01-NOV-2004,31-OCT-2004,,Defaulted,Mossack Fonseca,474565,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10117855,NOMO ALLIANCE CORP.,NOMO ALLIANCE CORP.,,PMA,Panama,,NAVARRETE CONSULTORES CALLE 67 NO. 8 -12 OF  301 BOGOTÃ, COLOMBIA,56984,04-JAN-2010,,,,Active,Mossack Fonseca,37,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10094857,DARDEN CONSULTING S.A.,DARDEN CONSULTING S.A.,,BVI,British Virgin Islands,,SR. CARLOS OTOYA CALLE 93A NO. 11-07 OFICINA 506 SANTAFE DE BOGOTA, COLOMBIA,545987,02-JAN-2002,17-MAR-2004,31-OCT-2004,,Defaulted,Mossack Fonseca,474448,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10117425,BENEFICIOS Y RENTAS SELECTAS, S.A.,BENEFICIOS Y RENTAS SELECTAS, S.A.,,PMA,Panama,,NAVARRETE CONSULTORES CALLE 67 NO. 8 -12 OF  301 BOGOTÃ, COLOMBIA,57601,30-NOV-2009,,,,Active,Mossack Fonseca,12,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10095430,CHC INVESTMENTS INC.,CHC INVESTMENTS INC.,,PMA,Panama,,GUILLAUME RILLIET Y FELIPE ECHAVARRIA CRA. 11 NO. 86-32 OFICINA 304  BOGOTA D.C., COLOMBIA,55271,24-NOV-2009,,,,Active,Mossack Fonseca,21,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10095595,ALABAMA ENTERPRISES LTD.,ALABAMA ENTERPRISES LTD.,,BVI,British Virgin Islands,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,542037,20-MAR-2001,25-FEB-2002,31-OCT-2002,,Defaulted,Mossack Fonseca,437188,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10095742,KATHAY INVESTMENT GROUP LTD.,KATHAY INVESTMENT GROUP LTD.,,BVI,British Virgin Islands,,ACOSTA ABOGADOS CARRERA 11 NO. 82-01  OF. 902 BOGOTA COLOMBIA *S.I.*,548748,05-JUN-2002,01-NOV-2005,31-OCT-2005,,Defaulted,Mossack Fonseca,498750,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10096141,SHAUN DEVELOPMENT INTERNATIONAL S.A.,SHAUN DEVELOPMENT INTERNATIONAL S.A.,,BVI,British Virgin Islands,,ACOSTA ABOGADOS CARRERA 11 NO. 82-01  OF. 902 BOGOTA COLOMBIA *S.I.*,548207,01-MAY-2002,25-APR-2003,31-OCT-2003,,Defaulted,Mossack Fonseca,493912,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10114660,KOWALT REAL ESTATES S.A.,KOWALT REAL ESTATES S.A.,,PMA,Panama,,"INTERNATIONAL LEGAL ADVISORS CALLE 95, NO. 15 - 33 OFICINA 404 BOGOTA, COLOMBIA",56573,11-DEC-2009,,,,Active,Mossack Fonseca,8,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10096783,PARADISE VIEW HOLDINGS CORP.,PARADISE VIEW HOLDINGS CORP.,,BVI,British Virgin Islands,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,551509,31-MAR-2000,09-NOV-2010,31-OCT-2010,,Defaulted,Mossack Fonseca,379565,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10114844,Maple Tree Capital - PanamÃ¡ Inc.,Maple Tree Capital - PanamÃ¡ Inc.,,PMA,Panama,,DANIEL ISAZA BONNET CRA 11 NO. 82-76 OF 903 BOGOTÃ, COLOMBIA,56548,27-NOV-2009,,,,Active,Mossack Fonseca,60,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10097397,VM Advisory Inc.,VM Advisory Inc.,,PMA,Panama,,AGP AMERICA, S.A. CALLE 15 NO. 35 - 59 BOGOTA COLOMBIA,55411,24-SEP-2009,29-NOV-2012,15-JAN-2015,,Dissolved,Mossack Fonseca,69,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10097685,ASECON INVESTMENT LTD.,ASECON INVESTMENT LTD.,,BVI,British Virgin Islands,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,551507,28-AUG-2000,03-MAY-2011,30-APR-2011,,Defaulted,Mossack Fonseca,403373,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10098408,SKYLINE GLOBAL INC.,SKYLINE GLOBAL INC.,,PMA,Panama,,FRANCISCO M. FERNANDEZ CARRERA 14 NO. 95 - 47 OFC 205 BOGOTA, COLOMBIA,54682,01-OCT-2009,04-SEP-2013,15-JAN-2014,,In transition,Mossack Fonseca,15,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10114596,DUNNINGTON CORPORATION,DUNNINGTON CORPORATION,,BVI,British Virgin Islands,,CONTEXTO LEGAL CALLE 11B, NO. 41 - 53  LOMA LALINDE MEDELLIN COLOMBIA,567118,30-DEC-2004,,30-APR-2016,,Dissolved,Mossack Fonseca,633330,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10098695,ANNAPOLIS WORLDWIDE LTD.,ANNAPOLIS WORLDWIDE LTD.,,BVI,British Virgin Islands,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,546851,24-JAN-2002,24-OCT-2014,31-OCT-2010,,Relocated in new jurisdiction,Mossack Fonseca,480075,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10099113,CONSTRUCON INVESTMENT HOLDING LTD.,CONSTRUCON INVESTMENT HOLDING LTD.,,BVI,British Virgin Islands,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,551508,28-AUG-2000,03-MAY-2011,30-APR-2011,,Defaulted,Mossack Fonseca,403372,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10099827,SPARKLING CORAL LIMITED,SPARKLING CORAL LIMITED,,BVI,British Virgin Islands,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,551510,31-MAR-2000,09-NOV-2010,31-OCT-2010,,Defaulted,Mossack Fonseca,379566,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10100023,MOITZ LIMITED,MOITZ LIMITED,,BVI,British Virgin Islands,,ACOSTA ABOGADOS CARRERA 11 NO. 82-01  OF. 902 BOGOTA COLOMBIA *S.I.*,553745,11-MAR-2003,05-JUN-2009,31-OCT-2009,,Dissolved,Mossack Fonseca,536926,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10101752,C.I.GAINEMA INC.,C.I.GAINEMA INC.,,PMA,Panama,,SR. RAMIRO L. GOENAGA N. CALLE 100-8A-55 WORLD TRADE CENTER TORRE C, OFICINA 813 SANTAFE DE BOGOTA COLOMBIA,55671,18-DEC-2009,,,,Active,Mossack Fonseca,0,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10101924,SANTANDER BUSINESS S.A.,SANTANDER BUSINESS S.A.,,PMA,Panama,,INDIRA ROSALBA VIANA GOMEZ  CALLE 59A NO. 8 - 15 OFC. 201 BOGOTA, COLOMBIA CALLE 22A NO. 48 - 38 CASA 22,55971,20-OCT-2009,24-JAN-2013,15-JAN-2013,,Defaulted,Mossack Fonseca,44,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10102049,M.T.C. REALTY INVESTMENTS LTD.,M.T.C. REALTY INVESTMENTS LTD.,,BVI,British Virgin Islands,,ACOSTA ABOGADOS CARRERA 11 NO. 82-01  OF. 902 BOGOTA COLOMBIA *S.I.*,553625,12-MAR-2003,18-JUL-2005,31-OCT-2005,,Defaulted,Mossack Fonseca,537059,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10102322,CLIPPER OVERSEAS INC.,CLIPPER OVERSEAS INC.,,PMA,Panama,,"BURITICA ABOGADOS CONSULTORES LTDA. CALLE 70, NO. 7 - 60, OFICINA 302 BOGOTA COLOMBIA",55804,09-OCT-2009,24-JAN-2013,15-JAN-2013,,Defaulted,Mossack Fonseca,70,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10102578,GLOBOTECH DISPLAYS CORP.,GLOBOTECH DISPLAYS CORP.,,BVI,British Virgin Islands,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,540106,28-NOV-2000,,,,Active,Mossack Fonseca,418959,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10102613,SELWON ENTERPRISES LTD. INC.,SELWON ENTERPRISES LTD. INC.,,PMA,Panama,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,55922,29-OCT-2009,,,,Active,Mossack Fonseca,66,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10102617,CROCIERA MANAGEMENT LTD INC.,CROCIERA MANAGEMENT LTD INC.,,PMA,Panama,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,55894,28-OCT-2009,,,,Active,Mossack Fonseca,37,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10102619,SPEEDENS TECHNOLOGIES LTD. INC.,SPEEDENS TECHNOLOGIES LTD. INC.,,PMA,Panama,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,55896,28-OCT-2009,,,,Active,Mossack Fonseca,04,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10110222,RIDGEWELL CONSULTING S.A.,RIDGEWELL CONSULTING S.A.,,PMA,Panama,,PARRA NIETO ABOGADOS CALLE 92 NO 14-61 PISO 4 6355309 BOGOTA COLOMBIA,56013,22-OCT-2009,,,,Active,Mossack Fonseca,36,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10104372,BRYNGOLD ENTERPRISES INC.,BRYNGOLD ENTERPRISES INC.,,PMA,Panama,,DE LA CALLE CHEMÃS REYES & ASOCIADOS DCR CALLE 67 NO. 4-21 BOGOTA, COLOMBIA,55907,19-OCT-2009,02-JUL-2012,15-JAN-2013,,Resigned as agent,Mossack Fonseca,56,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10104477,RODA CONSULTANTS CORP.,RODA CONSULTANTS CORP.,,BVI,British Virgin Islands,,ACOSTA ABOGADOS CARRERA 11 NO. 82-01  OF. 902 BOGOTA COLOMBIA *S.I.*,548989,20-JUN-2002,,,,Active,Mossack Fonseca,500426,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10104737,SAWYER EQUITIES LTD. S.A,SAWYER EQUITIES LTD. S.A,,PMA,Panama,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,56119,07-DEC-2009,,,,Active,Mossack Fonseca,2,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10105892,OLISTAR CONSULTING INC.,OLISTAR CONSULTING INC.,,PMA,Panama,,JANETH ADRIANA VARGAS AMAYA CALLE 80 NO 11 - 23 OFC 702 BOGOTA, COLOMBIA,55970,20-OCT-2009,24-JAN-2013,15-JAN-2013,,Defaulted,Mossack Fonseca,46,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10105254,CONTINENTAL EXPORT INTERNATIONAL CORP.,CONTINENTAL EXPORT INTERNATIONAL CORP.,,PMA,Panama,,LOPEZ RAMOS ABOGADOS CALLE 98 NO. 8 - 28 OFC.503 BOGOTA, COLOMBIA,56304,11-DEC-2009,,,,Active,Mossack Fonseca,4,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10106408,VYNE PROPERTY HOLDINGS LTD. INC.,VYNE PROPERTY HOLDINGS LTD. INC.,,PMA,Panama,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,55895,28-OCT-2009,,,,Active,Mossack Fonseca,35,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10107239,DESA TRADING CO., S. A.,DESA TRADING CO., S. A.,,PMA,Panama,,SR. IGNACIO RESTREPO MORENO CALLE 91 #3-89 ( AP 1001)  SANTAFE DE BOGOTA, COLOMBIA *S.I.*,567,03-MAY-1979,,,,Active,Mossack Fonseca,20,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10107376,KEATON ESTATES S.A.,KEATON ESTATES S.A.,,PMA,Panama,,ANTONIO JOSE GOMEZ RINCON CARRERA 13 NO 93 - 85 OFICINA 204 BOGOTA, COLOMBIA,56392,25-NOV-2009,21-JAN-2015,15-JAN-2015,,Defaulted,Mossack Fonseca,74,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10115180,JURDAN ENTERPRISES LTD.,JURDAN ENTERPRISES LTD.,,BVI,British Virgin Islands,,SR. LEO EISENBAND CRA 69 NO. 98-A-66 BOGOTA, COLOMBIA,568533,16-FEB-2005,,,,Active,Mossack Fonseca,642580,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10107939,VANHILL HOLDINGS LIMITED INC.,VANHILL HOLDINGS LIMITED INC.,,PMA,Panama,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,55892,06-NOV-2009,,,,Active,Mossack Fonseca,40,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10120071,FLATWORLD SOLUTIONS S.A.,FLATWORLD SOLUTIONS S.A.,,PMA,Panama,,"VANEGAS UMAÃ‘A ABOGADOS CARRERA 14, NO. 90 - 65 OFIC. 402 BOGOTA D.C., COLOMBIA",57024,30-DEC-2009,08-APR-2013,15-JAN-2013,,Resigned as agent,Mossack Fonseca,94,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10120155,VERDANT DEVELOPMENT INCORPORATED,VERDANT DEVELOPMENT INCORPORATED,,PMA,Panama,,EDUARDO ENRIQUE RODRIGUEZ MUÃ‘OZ CRA 2A NO 70 - 09 (501) BOGOTA - COLOMBIA,57013,08-JAN-2010,16-JUL-2013,15-JUL-2012,,Defaulted,Mossack Fonseca,6,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10108792,CROWNLEY ESTATES LIMITED INC.,CROWNLEY ESTATES LIMITED INC.,,PMA,Panama,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,55960,30-NOV-2009,,,,Active,Mossack Fonseca,64,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10109031,HOWBERRY CONSULTANTS INC.,HOWBERRY CONSULTANTS INC.,,PMA,Panama,,"ANA MARIA SERRANO BARONA DIAG 127 B NO. 72-26, KALATRABA, BOGOTA COLOMBIA",56458,24-NOV-2009,,,,Active,Mossack Fonseca,5,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10109174,VIALE HOLDINGS INC.,VIALE HOLDINGS INC.,,BVI,British Virgin Islands,,BENJAMIN CUBIDES CARRERA 9 NO. 94Âª â€“ 27 BOGOTA COLOMBIA,560442,20-AUG-2002,,,,Active,Mossack Fonseca,509901,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10109101,PLINTH PACIFIC CORP.,PLINTH PACIFIC CORP.,,PMA,Panama,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,55959,30-NOV-2009,,,,Active,Mossack Fonseca,21,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10110248,COMERCIALIZADORA BARBATUSCAS PANAMA, S.A.,COMERCIALIZADORA BARBATUSCAS PANAMA, S.A.,,PMA,Panama,,"COMERCIALIZADORA INTERNACIONAL BARBATUSCAS LTDA CRA 53 NO.70-180 PISO 2, OF 5 BARRANQUILLA, COLOMBIA",56549,10-DEC-2009,24-JAN-2013,15-JAN-2013,,Defaulted,Mossack Fonseca,63,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10110373,ELSTON CONSULTANCY S.A.,ELSTON CONSULTANCY S.A.,,PMA,Panama,,CONTEXTO LEGAL CALLE 11B, NO. 41 - 53  LOMA LALINDE MEDELLIN COLOMBIA,56865,04-JAN-2010,17-JUL-2015,15-JUL-2015,,Defaulted,Mossack Fonseca,10,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10110612,SWING BAY LTD. INC.,SWING BAY LTD. INC.,,PMA,Panama,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,56120,07-DEC-2009,,,,Active,Mossack Fonseca,24,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10110881,GIRANDELL PROMOTION S.A.,GIRANDELL PROMOTION S.A.,,BVI,British Virgin Islands,,CONTEXTO LEGAL CALLE 11B, NO. 41 - 53  LOMA LALINDE MEDELLIN COLOMBIA,566987,24-DEC-2004,,30-APR-2016,,Dissolved,Mossack Fonseca,631924,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10110946,INVERSIONES KOLENO S.A.,INVERSIONES KOLENO S.A.,,PMA,Panama,,EDUARDO ENRIQUE RODRIGUEZ MUÃ‘OZ CRA 2A NO 70 - 09 (501) BOGOTA - COLOMBIA,57176,12-FEB-2010,,,,Active,Mossack Fonseca,59,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10110967,WAGNER COMMERCIAL GROUP CORP.,WAGNER COMMERCIAL GROUP CORP.,,BVI,British Virgin Islands,,CONTEXTO LEGAL CALLE 11B, NO. 41 - 53  LOMA LALINDE MEDELLIN COLOMBIA,567112,30-DEC-2004,,30-APR-2016,,Dissolved,Mossack Fonseca,633304,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10111306,EILBECK ENTERPRISES INC.,EILBECK ENTERPRISES INC.,,PMA,Panama,,CRA 11 NO. 92 - 20 OFC 301  BOGOTÃ, COLOMBIA BOGOTA COLOMBIA,56866,04-JAN-2010,16-JUL-2013,15-JUL-2013,,Defaulted,Mossack Fonseca,20,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10135132,PETRELES OVERSEAS CORPORATION,PETRELES OVERSEAS CORPORATION,,PMA,Panama,,EMPAQUES INDUSTRIALES DE COLOMBIA S.A.S. NIT:  900406158-3  COLOMBIA,59784,17-SEP-2010,,,,Active,Mossack Fonseca,65,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10113454,NAUSAN CORP.,NAUSAN CORP.,,PMA,Panama,,JUAN FERNANDO AGUILAR VELEZ CALLE 152 NO. 58-50 OFICINA 3-1004   BOGOTA COLOMBIA. BOGOTA COLOMBIA,56094,13-NOV-2009,,,,Active,Mossack Fonseca,8,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10114680,SOLINVEST INC.,SOLINVEST INC.,,PMA,Panama,,SR. FELIX H. PEREZ APARTADO AEREO 75638 SANTAFE DE BOGOTA, D. E. COLOMBIA,5705,10-DEC-1985,05-AUG-1989,10-MAR-1987,,Defaulted,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10114818,SASOSA CORP,SASOSA CORP,,PMA,Panama,,"GOMEZ LATORRE & ASOCIADOS EDIFICIO WORLD BUSINESS PORT CARRERA 69, NO. 25B - 44, OFICINA 606 BOGOTA, COLOMBIA",57604,12-MAR-2010,,,,Active,Mossack Fonseca,23,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10115150,JACOB HOLDING GROUP S.A.,JACOB HOLDING GROUP S.A.,,BVI,British Virgin Islands,,JAIRO ALBERTO GONZÃLEZ MARÃN CALLE 10 # 30 A 55 APT 203 MEDELLIN, COLOMBIA,566976,24-DEC-2004,22-JAN-2007,30-APR-2008,,Changed agent,Mossack Fonseca,631907,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10115556,SYREN INTERNATIONAL MANAGEMENT S.A.,SYREN INTERNATIONAL MANAGEMENT S.A.,,BVI,British Virgin Islands,,CONTEXTO LEGAL CALLE 11B, NO. 41 - 53  LOMA LALINDE MEDELLIN COLOMBIA,567110,30-DEC-2004,,,,Active,Mossack Fonseca,633360,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10115495,DICKERSON SERVICES INC.,DICKERSON SERVICES INC.,,PMA,Panama,,JULIAN BONILLA NIETO CRA 7 NO 113 - 43 OFC. 302 BOGOTA, COLOMBIA,57656,09-MAR-2010,06-SEP-2013,15-JUL-2015,,Dissolved,Mossack Fonseca,53,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10115596,UNIQUE MARKETING S.A.,UNIQUE MARKETING S.A.,,PMA,Panama,,PROMOTORA INMOBILIARIA INTERNATIONAL LTD CALLE 108 NO. 14B-31 BOGOTA, COLOMBIA,57412,10-FEB-2010,16-JUL-2014,15-JUL-2014,,Defaulted,Mossack Fonseca,53,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10115685,HENDRY GROUP ENTERPRISES LTD.,HENDRY GROUP ENTERPRISES LTD.,,BVI,British Virgin Islands,,CONTEXTO LEGAL CALLE 11B, NO. 41 - 53  LOMA LALINDE MEDELLIN COLOMBIA,567202,30-DEC-2004,,,,Active,Mossack Fonseca,633254,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10115963,ELLIOT ASSETS INC.,ELLIOT ASSETS INC.,,PMA,Panama,,CONTEXTO LEGAL CALLE 11B, NO. 41 - 53  LOMA LALINDE MEDELLIN COLOMBIA,57663,09-MAR-2010,,,,Active,Mossack Fonseca,87,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10151226,TOTTENHAM GROUP INC.,TOTTENHAM GROUP INC.,,PMA,Panama,,KAREL BENTATA ZLIECHOVEC CALLE 94A NO. 7A-95 BOGOTA COLOMBIA,60351,08-NOV-2010,,,,Active,Mossack Fonseca,73,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10152760,GREYON MANAGEMENT CORPORATION,GREYON MANAGEMENT CORPORATION,,BVI,British Virgin Islands,,ANTONIO JOSE GOMEZ RINCON CARRERA 13 NO 93 - 85 OFICINA 204 BOGOTA, COLOMBIA,6026214,13-JAN-2012,,,,Active,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10117814,LA ROUSSE PROPERTIES S.A.,LA ROUSSE PROPERTIES S.A.,,PMA,Panama,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,56980,04-JAN-2010,,,,Active,Mossack Fonseca,64,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10117965,CIRCLE OF LIFE INC.,CIRCLE OF LIFE INC.,,PMA,Panama,,CIRCLE OF LIFE INC. MANRIQUE & ASOCIADOS ABOGADOS CALLE 127 B NO. 45-23 BOGOTA,  COLOMBIA,56965,04-JAN-2010,,,,Active,Mossack Fonseca,16,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10118375,TERSAN TRADING INC.,TERSAN TRADING INC.,,PMA,Panama,,"ANA MARIA SERRANO BARONA DIAG 127 B NO. 72-26, KALATRABA, BOGOTA COLOMBIA",56996,04-JAN-2010,17-JUL-2015,15-JUL-2015,,Defaulted,Mossack Fonseca,74,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10154979,RA ESPOIR INVESTMENTS LTD,RA ESPOIR INVESTMENTS LTD,,BVI,British Virgin Islands,,ANDRES GONZALEZ DUQUE CALLE 18 A SUR NO 22 â€“ 130 MEDELLIN COLOMBIA,6045705,14-SEP-2015,,,,Active,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10155837,GALAXY NIGHT WORLDWIDE INC.,GALAXY NIGHT WORLDWIDE INC.,,BVI,British Virgin Islands,,TRENACO CARRERA 11 NO. 82-01 PISO 10 BOGOTA COLOMBIA,6036005,30-MAY-2013,,31-OCT-2015,,In transition,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10119531,LABOND INVESTMENTS CORP.,LABOND INVESTMENTS CORP.,,PMA,Panama,,"BURITICA ABOGADOS CONSULTORES LTDA. CALLE 70, NO. 7 - 60, OFICINA 302 BOGOTA COLOMBIA",57408,23-FEB-2010,,,,Active,Mossack Fonseca,83,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10119665,LADDERN GROUP S.A.,LADDERN GROUP S.A.,,PMA,Panama,,CONTEXTO LEGAL CALLE 11B, NO. 41 - 53  LOMA LALINDE MEDELLIN COLOMBIA,57113,06-JAN-2010,,,,Active,Mossack Fonseca,8,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10156537,DEACON ASSETS INC.,DEACON ASSETS INC.,,PMA,Panama,,"GRANT THORNTON (COLOMBIA), CARRERA 45 NO 94 - 12, BOGOTA COLOMBIA",63646,23-AUG-2011,,,,Active,Mossack Fonseca,90,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10156700,PVL HERMANOS INC.,PVL HERMANOS INC.,,BVI,British Virgin Islands,,ARMANDO JAVIER ZABARAIN GONZALEZ VÃA 1 F  24-06 BARRANQUILLA COLOMBIA,6045877,07-OCT-2015,,,,Active,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10120496,LINSTER GLOBAL CORP.,LINSTER GLOBAL CORP.,,PMA,Panama,,HERNAN DARIO YEPES AV. DORADO NO 84A - 55 LOCAL EXTERIOR 19   BOGOTA, COLOMBIA BOGOTA COLOMBIA,57404,23-FEB-2010,,,,Active,Mossack Fonseca,54,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10157051,ELENGROVE ENTERPRISES INC.,ELENGROVE ENTERPRISES INC.,,PMA,Panama,,BENJAMIN CUBIDES CALLE 97A,  NO 9A - 50 BOGOTA COLOMBIA,64833,29-NOV-2011,,,,Active,Mossack Fonseca,72,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10120587,CAESAR PROPERTIES WORLDWIDE S.A.,CAESAR PROPERTIES WORLDWIDE S.A.,,PMA,Panama,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,57406,19-FEB-2010,,,,Active,Mossack Fonseca,18,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10157204,PERELLE OVERSEAS CORP.,PERELLE OVERSEAS CORP.,,BVI,British Virgin Islands,,SENTIDO LEGAL DIRECCIÃ“N CRA. 43 A NO. 16 A SUR-38 OFICINA 602 EDIFICIO DHL MEDELLIN COLOMBIA,6040766,11-MAR-1992,,,,Active,Mossack Fonseca,58649,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
